FundType,PooledFundId,AllocationtypeId,ChfId,ChfProjectCode,OrgId,PrjDuration,EndDate,Budget,BenM,BenW,BenB,BenG,GMId,GAMId,GlbPrjStatusId,GlobalUniqueOrgId,DisabilityMarkerId,GenderEqualityMarkerId,GBVMarkerId,GAMRefNumber,PartnerProjectRisk,PartnerRisk,DisabledM,DisabledW,DisabledB,DisabledG,AchM,AchW,AchB,AchG,BenMSplit,BenWSplit,BenBSplit,BenGSplit,BenTotSplit,AchMSplit,AchWSplit,AchBSplit,AchGSplit,AchTotSplit,DisabledAchM,DisabledAchW,DisabledAchB,DisabledAchG,GBVBudgetPlanned,GBVBudgetReached,GBVBen,GBVAch
1,19,360,20228,SSD-21/HSS10/RA1/FSL/NGO/20228,3602,6 Months,5/9/2022 0:00,301973.55,11544,18924,7260,7572,,4,113,6944,,,,G133929913,High,Medium,1530,1593,1872,1800,7782,15018,14868,7734,|||11544|,|||18924|,|||7260|,|||7572|,|||45300|,|||7782|,|||15018|,|||14868|,|||7734|,|||45402|,510,373,1825,1759,0,0,0,0
1,19,360,20233,SSD-21/HSS10/RA1/NFI/INGO/20233,3505,6 Months,5/14/2022 12:00:00 AM,438118.56,9500,10500,14500,15500,,4,116,6847,,,,G380569418,Medium,Medium,1425,1575,2175,2325,11344,12496,13449,14916,8170||475|855|,9030||525|945|,12470||725|1305|,13330||775|1395|,43000||2500|4500|,9352||165|1827|,10334||192|1970|,11140||174|2135|,12309||196|2411|,43135||727|8343|,906,1121,796,927,48193,20722,3000,1042
1,19,343,19541,SSD-21/HSS10/SA1/E/INGO/19541,3481,9 Months,5/31/2022 12:00:00 AM,391018.44,446,94,7700,6300,,4,113,6823,,,,G191461136,Medium,Medium,0,0,77,63,574,174,10895,6767,446||||,94||||,7700||||,6300||||,14540||||,574||||,174||||,10895||||,6767||||,18410||||,0,0,5,22,11730,10205,2326,1374
1,19,343,19602,SSD-21/HSS10/SA1/E/NGO/19602,4038,10 Months,6/14/2022 12:00:00 AM,251208.82,0,0,2095,1605,,4,113,7400,,,,G591466050,High,High,0,0,130,110,66,30,2365,1885,0||0|0|,0||0|0|,524||209|1362|,401||161|1043|,925||370|2405|,0||0|66|,0||0|30|,371||233|1761|,457||185|1243|,828||418|3100|,0,0,35,101,0,0,0,0
1,19,343,19710,SSD-21/HSS10/SA1/E-FSL-NFI/INGO/19710,3505,10 Months,6/30/2022 12:00:00 AM,738473.89,14633,21205,9024,12494,,4,116,6847,,,,G521399603,Medium,Medium,400,100,150,50,26705,57268,2940,4547,2741||1159|10733|,4712||1604|14889|,2396||1608|5020|,3064||1379|8051|,12913||5750|38693|,6080||5573|15052|,10773||12084|34411|,1061||210|1669|,1718||270|2559|,19632||18137|53691|,113,66,56,43,0,0,0,0
1,19,343,19621,SSD-21/HSS10/SA1/FSL-H-N/INGO/19621,3528,15 Months,12/31/2022 12:00:00 AM,1346064.16,19743,38017,19559,18629,,4,113,6870,,,,G561875002,Medium,Medium,370,978,562,575,16539,24870,17973,15307,||8104|11639|,||14192|23825|,||6075|13484|,||6148|12481|,||34519|61429|,||6153|10386|,||8926|15944|,||5170|12803|,||5074|10233|,||25323|49366|,107,430,475,460,188448,118722,12473,10524
1,19,343,19460,SSD-21/HSS10/SA1/FSL-P/INGO/19460,3607,9 Months,5/31/2022 12:00:00 AM,943292.96,59322,61902,69638,67060,,4,116,6949,,,,G482188834,Medium,Medium,5932,6190,6964,6706,43403,52781,85201,90105,29661|||29661|,30951|||30951|,34819|||34819|,33530|||33530|,128961|||128961|,19701|||23702|,24314|||28467|,37684|||47517|,37925|||52180|,119624|||151866|,2825,1925,3754,5181,150926,181111,18054,12410
1,19,343,19581,SSD-21/HSS10/SA1/H/INGO/19581,3544,12 Months,8/14/2022 12:00:00 AM,299999.94,31177,30323,38106,35597,,4,113,6886,,,,G307237066,Low,Medium,4677,4548,5716,5339,59620,57278,18696,18129,31177||||,30323||||,38106||||,35597||||,135203||||,59620||||,57278||||,18696||||,18129||||,153723||||,2854,4274,996,942,0,0,0,0
1,19,343,19286,SSD-21/HSS10/SA1/NFI-P-WASH/INGO/19286,3514,12 Months,8/31/2022 12:00:00 AM,1167999.25,8139,9090,15311,15311,,4,113,6856,,,,G768675478,Medium,Medium,50,50,20,20,21024,22384,23090,25705,5124||575|2440|,5725||637|2728|,9645||1072|4594|,9645||1072|4594|,30139||3356|14356|,13245||1472|6307|,14102||1566|6716|,14546||1617|6927|,16193||1800|7712|,58086||6455|27662|,20,30,5,0,11679,9810,9091,3418
1,19,343,19289,SSD-21/HSS10/SA1/NFI-WASH/INGO/19289,3514,12 Months,8/31/2022 12:00:00 AM,767133.97,3060,3420,5760,5760,,4,114,6856,,,,G381885881,Medium,Medium,70,70,20,20,6296,7083,12592,13379,2754|||306|,3078|||342|,5184|||576|,5184|||576|,16200|||1800|,4717|||1579|,5919|||1164|,9433|||3159|,10023|||3356|,30092|||9258|,49,44,15,19,0,0,0,0
1,19,343,19564,SSD-21/HSS10/SA1/NFI-WASH/INGO/19564,3543,14 Months,10/31/2022 12:00:00 AM,651198.99,12198,14154,15014,15120,,3,113,6885,,,,G491325206,Medium,Medium,1830,2123,2252,2268,11432,13265,14071,14171,12198||||,14154||||,15014||||,15120||||,56486||||,11432||||,13265||||,14071||||,14171||||,52939||||,444,1802,1828,2208,0,0,0,0
1,19,343,19689,SSD-21/HSS10/SA1/N-P/INGO/19689,3553,12 Months,8/31/2022 12:00:00 AM,1171407,404,27659,4733,4835,,3,113,6895,,,,G952520427,Medium,Medium,53,242,53,51,3584,19611,9596,12687,72|||332|,10775|||16884|,1682|||3051|,1754|||3081|,14283|||23348|,896|||2688|,8164|||11447|,1919|||7677|,2537|||10150|,13516|||31962|,16,54,25,24,105426,35844,5268,3380
1,19,343,19328,SSD-21/HSS10/SA1/P/NGO/19328,3546,12 Months,8/31/2022 12:00:00 AM,340000.02,1000,3000,2000,2500,,4,116,6888,,,,G954788089,Medium,Medium,20,20,20,20,494,896,3997,4368,333||||667,1000||||2000,666||||1334,835||||1665,2834||||5666,210||||284,298||||598,1331||||2666,1456||||2912,3295||||6460,18,11,10,9,0,0,0,0
1,19,402,21788,SSD-22/HSS10/RA2/L/UN/21788,3464,6 Months,10/14/2022 12:00:00 AM,1300060.99,50467,46078,64212,59243,,1,115,6806,,,,H3332-3392-9504,Medium,Medium,5047,4608,6421,5924,56659,58478,78607,76768,36015|||14452|,32883|||13195|,45824|||18388|,42278|||16965|,157000|||63000|,32491|||24168|,32961|||25517|,50935|||27672|,46312|||30456|,162699|||107813|,2959,1487,556,2530,208009,189288,24200,20870
1,19,422,22749,SSD-22/HSS10/RA4/H/INGO/22749,3696,2 Months,10/4/2022 0:00,242850.13,31712,33490,10713,13000,,3,113,7357,,,,H3448-8756-7356,Medium,Medium,1886,2042,501,543,14729,15342,4934,6168,8918|||22794|,9211|||24279|,2834|||7879|,3378|||9622|,24341|||64574|,4276|||10453|,3993|||11349|,1350|||3584|,1688|||4480|,11307|||29866|,398,1504,346,74,33999,25839,2667,619
1,19,441,23919,SSD-22/HSS10/RA5/P/INGO/23919,3553,6 Months,5/15/2023 12:00:00 AM,247227.44,5376,7308,1848,2268,,4,113,6895,,,,H8204-8322-4003,Medium,Medium,806,1096,277,340,3873,10479,3696,4997,5376||||,7308||||,1848||||,2268||||,16800||||,3873||||,10479||||,3696||||,4997||||,23045||||,478,1065,100,158,0,0,0,0
1,19,421,22719,SSD-22/HSS10/SA1/H/NGO/22719,3655,12 Months,9/30/2023 12:00:00 AM,500000,12499,12880,11670,12951,,4,113,6997,,,,H6987-7314-5259,High,High,1875,1950,1725,1950,13485,13943,9744,13184,2000||2100|8399|,2980||1700|8200|,2220||1900|7550|,2850||2100|8001|,10050||7800|32150|,1213||2945|9327|,2140||2303|9500|,1734||2180|5830|,1715||3739|7730|,6802||11167|32387|,865,424,1546,325,20000,14400,8500,1765
1,19,421,22851,SSD-22/HSS10/SA1/H-N/INGO/22851,3482,9 Months,7/14/2023 12:00:00 AM,500000,4637,7005,9667,11096,,4,113,7638,,,,H3978-0195-0154,High,Medium,464,701,967,1110,7508,17660,11388,13161,712||626|3299|,778||715|5512|,986||893|7788|,1185||1070|8841|,3661||3304|25440|,1032||908|5568|,1411||1297|14952|,635||575|10178|,811||732|11618|,3889||3512|42316|,184,105,208,449,10000,5400,4536,195
1,19,421,23033,SSD-22/HSS10/SA1/H-WASH-N/UN/23033,3461,12 Months,10/4/2023 0:00,1309251.25,124776,115657,33480,30438,,4,115,6803,,,,H1599-9868-4423,Low,Medium,17754,12177,9458,4886,87252,86272,37375,24168,23699|4996||96081|,21979|4624||89054|,6365|1344||25771|,5780|1223||23435|,57823|12187||234341|,17884|3786||65582|,16986|3641||65645|,7260|1491||28624|,4558|1121||18489|,46688|10039||178340|,7450,11285,9387,3704,0,0,0,0
1,19,421,23118,SSD-22/HSS10/SA1/N/INGO/23118,3511,12 Months,9/30/2023 12:00:00 AM,362234.32,0,1800,2480,2580,,4,113,6853,,,,H4907-1103-9305,Medium,Medium,0,270,372,387,0,1817,2446,2910,0||0|0|,288||252|1260|,397||347|1736|,413||361|1806|,1098||960|4802|,0||0|0|,412||315|1090|,440||416|1590|,550||425|1935|,1402||1156|4615|,0,101,267,49,0,0,0,0
1,19,421,22867,SSD-22/HSS10/SA1/P-H/INGO/22867,3487,12 Months,9/30/2023 12:00:00 AM,750000,10365,20289,7406,9184,,4,113,6829,,,,H8731-9880-3858,Medium,Medium,3000,3000,300,344,9959,24756,8901,12581,2070||1043|7252|,4054||2037|14198|,1450||729|5227|,1833||918|6433|,9407||4727|33110|,1991||997|6971|,4950||2478|17328|,1779||892|6230|,2515||1261|8805|,11235||5628|39334|,2859,2820,254,0,82500,80025,472,395
1,19,421,22801,SSD-22/HSS10/SA1/WASH/INGO/22801,3474,7 Months,5/2/2023 0:00,433784.98,9740,10626,12397,11509,,3,113,6816,,,,H4794-0556-9045,Medium,Medium,488,532,621,577,7748,15991,4928,8313,5844||974|2922|,6375||1063|3188|,7438||1240|3719|,6906||1150|3453|,26563||4427|13282|,6857||71|820|,13823||48|2120|,3943||29|956|,7173||17|1123|,31796||165|5019|,475,335,80,348,86756,69404,6198,4129
1,24,472,25282,CBPF-DRC-23-R-NGO-25282,3424,3 Months,9/1/2023 0:00,600000,2376,2592,2916,2916,,3,113,7243,8,6,2,H5632-0459-4565,Medium,Medium,357,389,437,437,2100,2124,4522,4771,0|0|0|2376|0,0|0|0|2592|0,0|0|0|2916|0,0|0|0|2916|0,0|0|0|10800|0,0|0|0|2100|0,0|0|0|2124|0,0|0|0|4522|0,0|0|0|4771|0,0|0|0|13517|0,164,267,129,287,0,0,0,0
1,24,492,26128,CBPF-DRC-23-R-NGO-26128,4683,12 Months,9/3/2024 0:00,1100000,14816,13279,11927,13184,,3,77,9492,7,5,1,H4740-4096-7720,Low,Low,755,841,855,986,10836,9740,8808,9703,8360|0|3000|3445|11,7544|0|3370|2350|15,6054|0|3400|2466|7,7000|0|3500|2670|14,28958|0|13270|10931|47,5852||2400|2584|0,5281||2696|1763|0,4238||2720|1850|0,4900||2800|2003|0,20271||10616|8200|0,207,482,357,535,44000,45320,10641,9221
1,24,518,27322,CBPF-DRC-23-R-NGO-27322,4706,6 Months,7/31/2024 12:00:00 AM,300000,46,43,2959,2732,,4,77,9425,9,26,4,H5127-7400-0938,Low,Low,8,7,444,410,57,32,2922,2817,4|0|0|42|0,2|0|0|41|0,740|0|0|2219|0,683|0|0|2049|0,1429|0|0|4351|0,47|||10|,26|||6|,2396|||526|,2310|||507|,4779|||1049|,1,0,54,367,39000,12480,982,567
1,24,518,27327,CBPF-DRC-23-R-NGO-27327,4732,6 Months,7/31/2024 12:00:00 AM,500000,3000,4500,0,0,,4,77,9475,8,6,2,H6713-0868-3648,High,High,126,142,0,0,3433,4067,0,0,2487|0|225|288|0,4000|0|120|380|0,0|0|0|0|0,0|0|0|0|0,6487|0|345|668|0,1424||628|1381|,2212||725|1130|,0||0|0|,0||0|0|,3636||1353|2511|,91,126,0,0,0,0,0,0
1,24,492,26095,CBPF-DRC-23-R-UN-26095,3198,12 Months,9/10/2024 0:00,700000,78100,175726,19526,117150,,3,77,6605,9,5,1,H2490-7511-5404,Medium,Medium,0,0,0,0,55845,104285,17333,87948,46860|0|7810|23430|0,105435|0|17573|52718|0,11715|0|1953|5858|0,70290|0|11715|35145|0,234300|0|39051|117151|0,33507||5611|16727|,62938||9319|32028|,9522||1953|5858|,52769||6710|28469|,158736||23593|83082|,0,0,0,0,0,0,0,0
1,24,540,27816,CBPF-DRC-24-S-NGO-27816,4645,12 Months,7/21/2025 12:00:00 AM,550000,6974,9193,7291,8242,,4,76,9509,9,25,3,H9488-1053-7401,High,High,1046,1379,1094,1236,,,,,4801|0|0|2173|0,6328|0|0|2865|0,5019|0|0|2272|0,5674|0|0|2568|0,21822|0|0|9878|0,,,,,,1033,915,415,1113,0,0,0,0
1,24,540,27819,CBPF-DRC-24-S-NGO-27819,3437,12 Months,8/1/2025 0:00,450000,2419,2621,4493,4867,,4,77,7255,8,5,3,H5499-2194-3190,Medium,Medium,363,393,674,730,,,,,726|0|1693|0|0,786|0|1835|0|0,1348|0|3145|0|0,1460|0|3407|0|0,4320|0|10080|0|0,,,,,,205,104,208,131,36000,29520,576,294
1,24,257,15860,DRC-20/HCG10/RA1/HLT/NGO/15860,3386,"8 Months, 12 Days",2/26/2021 12:00:00 AM,700000,116769,148541,142714,121534,,4,113,6768,,,,G103064565,Medium,Medium,14012,17825,17126,14584,131084,142746,159996,125775,|||116769|,|||148541|,|||142714|,|||121534|,|||529558|,|||131084|,|||142746|,|||159996|,|||125775|,|||559601|,12994,14656,6354,6177,21000,7560,68842,34530
1,24,257,15888,DRC-20/HCG10/RA1/HLT/UN/15888,3204,6 Months,12/14/2020 12:00:00 AM,509860.59,861,933,795,861,,4,87,6611,,,,G710199542,Low,Medium,112,122,104,112,1152,1249,1067,1153,||||861,||||933,||||795,||||861,||||3450,||||1152,||||1249,||||1067,||||1153,||||4621,2,11,8,45,86676,91876,172,143
1,24,284,17193,DRC-20/HCG10/RA3/NUT/NGO/17193,3419,9 Months,7/19/2021 12:00:00 AM,250348.83,588,898,726,886,,4,87,6800,,,,G807066296,Low,Medium,88,135,109,133,166,746,1030,1256,176||88|324|,269||135|494|,218||109|399|,266||133|487|,929||465|1704|,13||54|99|,260||183|303|,309||355|366|,377||389|490|,959||981|1258|,72,37,3,70,0,0,0,0
1,24,306,17972,DRC-20/HCG10/RA6/NFI-EDU-PROT/INGO/17972,3244,12 Months,3/7/2022 0:00,940361.2,1885,1541,8689,5314,,4,113,15990,,,,G965038476,Medium,Medium,261,221,1303,797,2477,2373,7113,7135,1067|4||814|,908|2||631|,3320|19||5350|,3256|8||2050|,8551|33||8845|,1522|0||955|,1446|0||927|,3446|0||3667|,3592|0||3543|,10006|0||9092|,73,194,1045,2,122246,108798,1394,1032
1,24,311,17986,DRC-20/HCG10/RA7/PROT/NGO/17986,3285,12 Months,2/1/2022 0:00,50000.01,52,52,0,0,,4,113,6670,,,,G259213697,Medium,Medium,0,0,0,0,66,34,0,0,|||52|,|||52|,|||0|,|||0|,|||104|,|||66|,|||34|,|||0|,|||0|,|||100|,0,0,0,0,0,0,0,0
1,24,274,16675,DRC-20/HCG10/SA1/FSEC/INGO/16675,3202,18 Months,3/14/2022 12:00:00 AM,779925,2836,2820,5415,5865,,4,113,6609,,,,G792994651,Medium,Medium,425,423,812,880,2779,2899,5394,5848,1101||1102|633|,877||877|1066|,1955||1955|1505|,2119||2118|1628|,6052||6052|4832|,496||1497|786|,397||1192|1310|,886||2656|1852|,963||2878|2007|,2742||8223|5955|,372,340,438,601,0,0,0,0
1,24,274,16867,DRC-20/HCG10/SA1/FSEC/INGO/16867,3241,12 Months,10/31/2021 12:00:00 AM,841869.95,3286,3633,5188,5190,,3,87,6626,,,,G346210624,Medium,Medium,239,265,378,378,1843,1814,3388,3497,493||1150|1643|,545||1271|1817|,778||1816|2594|,779||1816|2595|,2595||6053|8649|,372||619|852|,164||606|1044|,381||1203|1804|,349||960|2188|,1266||3388|5888|,157,4,242,207,0,0,0,0
1,24,274,16822,DRC-20/HCG10/SA1/HLT-NUT-WaSH/INGO/16822,3279,12 Months,11/1/2021 0:00,1171448.34,22883,34312,21111,31664,,4,113,6664,,,,G332757003,Medium,Medium,3464,5114,3134,4784,25963,38930,23952,35925,11323||5662|5898|,16975||8496|8841|,10447||5223|5441|,15669||7834|8161|,54414||27215|28341|,12847||6424|6692|,19260||9639|10031|,11853||5926|6173|,17778||8888|9259|,61738||30877|32155|,2103,4430,2778,2612,0,0,0,0
1,24,274,16667,DRC-20/HCG10/SA1/PROT/INGO/16667,3200,12 Months,9/30/2021 12:00:00 AM,465000,1139,1835,1937,2569,,4,116,6607,,,,G196660945,Medium,Medium,114,184,194,257,1768,3083,2596,4869,||57|1082|,||92|1743|,||97|1840|,||128|2441|,||374|7106|,||97|1671|,||126|2957|,||116|2480|,||753|4116|,||1092|11224|,112,54,33,146,0,0,0,0
1,24,274,16692,DRC-20/HCG10/SA1/WaSH/NGO/16692,3354,12 Months,10/4/2021 0:00,570500.19,11985,9136,9136,6616,,2,87,6738,,,,G332423647,Medium,Medium,60,25,40,35,12025,9653,9193,7821,1262||2145|7569|1009,914||1553|5938|731,914||1553|5938|731,662||1125|4300|529,3752||6376|23745|3000,1161||2016|7769|1079,887||1522|6342|902,1064||1444|6012|673,849||1148|5011|813,3961||6130|25134|3467,55,0,28,21,0,0,0,0
1,24,381,21172,DRC-21/HCG10/AR5/LOG/NGO/21172,3361,12 Months,2/28/2023 12:00:00 AM,499935.57,4027,5477,2578,4028,,4,113,6745,,,,H8207-2586-5285,High,High,15,0,0,0,12863,16978,12862,8748,4027||||,5477||||,2578||||,4028||||,16110||||,12863||||,16978||||,12862||||,8748||||,51451||||,2,0,0,0,49993,48493,2577,1627
1,24,381,21239,DRC-21/HCG10/AR5/LOG/NGO/21239,3454,"13 Months, 1 Days",4/14/2023 12:00:00 AM,457648.61,5668,7566,9231,10833,,4,113,7272,,,,H9264-0613-7662,High,High,968,1309,1594,1822,6908,9242,11273,13166,4145|234|45|1244|,5607|123|152|1684|,6826|132|224|2049|,7801|345|345|2342|,24379|834|766|7319|,4145|234|45|2484|,5607|123|152|3360|,6826|132|224|4091|,7801|345|345|4675|,24379|834|766|14610|,215,351,1310,1297,0,0,0,0
1,24,382,21232,DRC-21/HCG10/AS2/CASH/INGO/21232,3238,"9 Months, 1 Days",1/4/2023 0:00,1200000,2251,2749,3625,3875,,4,113,6623,,,,H7921-7316-3612,Medium,Medium,338,413,543,581,2342,2673,2862,2792,||1688|563|,||2062|687|,||2719|906|,||2906|969|,||9375|3125|,||1057|1285|,||1601|1072|,||636|2226|,||610|2182|,||3904|6765|,295,253,216,556,0,0,0,0
1,24,382,21319,DRC-21/HCG10/AS2/CASH/NGO/21319,3246,"7 Months, 1 Days",11/1/2022 0:00,1020000.11,2451,2685,3153,3386,,4,113,6631,,,,H5051-5882-6767,Medium,Medium,368,403,473,508,4017,4566,4316,5529,2010|||441|,2202|||483|,2585|||568|,2776|||610|,9573|||2102|,3362|||655|,3469|||1097|,3208|||1108|,3881|||1648|,13920|||4508|,54,183,461,462,0,0,0,0
1,24,382,21288,DRC-21/HCG10/AS2/CP/NGO/21288,3405,10 Months,1/31/2023 12:00:00 AM,199999.05,1260,2450,910,960,,4,113,6786,,,,H7238-3334-5499,High,Medium,250,350,102,135,630,1225,483,477,1260|||0|,2450|||0|,750|||160|,870|||90|,5330|||250|,630|||0|,1225|||0|,375|||108|,435|||42|,2665|||150|,120,255,23,103,21999,19799,390,209
1,24,338,19632,DRC-21/HCG10/RA2/NUT/UN/19632,3186,6 Months,12/31/2021 12:00:00 AM,199999.4,123,139,462,638,,3,115,6598,,,,G123456789,Medium,Low,0,0,7,9,138,124,800,831,||0||123,||0||139,||462||0,||638||0,||1100||262,||0||138,||0||124,||800||0,||831||0,||1631||262,0,0,0,2,0,0,0,0
1,24,338,19467,DRC-21/HCG10/RA2/WaSH/INGO/19467,3199,6 Months,1/20/2022 12:00:00 AM,449969.56,3792,4108,5808,6292,,4,113,6606,,,,G575517178,Medium,Medium,569,616,944,871,9110,12596,7114,7662,1896||948|948|,2054||1027|1027|,2904||1452|1452|,3146||1573|1573|,10000||5000|5000|,3396||2264|3450|,5319||3540|3737|,1074||756|5284|,1163||775|5724|,10952||7335|18195|,254,149,791,488,35997,23398,200,65
1,24,338,19470,DRC-21/HCG10/RA2/WaSH/NGO/19470,3248,4 Months,11/30/2021 12:00:00 AM,250024.76,4500,3449,3451,3600,,4,113,6633,,,,G871615516,Medium,Medium,675,517,518,540,4500,3449,3451,3600,1350||1125|2025|,1035||862|1552|,1035||863|1553|,1080||900|1620|,4500||3750|6750|,1350||1125|2025|,1035||862|1552|,1035||863|1553|,1080||900|1620|,4500||3750|6750|,281,508,285,357,0,0,0,0
1,24,355,20125,DRC-21/HCG10/RA3/NFI/NGO/20125,3258,8 Months,6/20/2022 12:00:00 AM,327000,1912,2363,3263,3712,,4,113,6643,,,,G862812038,Medium,Medium,287,354,490,556,2054,2207,4105,3705,1530|||382|,1890|||473|,2610|||653|,2970|||742|,9000|||2250|,1772|||282|,1921|||286|,3594|||511|,3273|||432|,10560|||1511|,109,212,7,232,0,0,0,0
1,24,384,21112,DRC-21/HCG10/RA6/FSEC/NGO/21112,3251,7 Months 1 Days,9/21/2022 12:00:00 AM,1000000,468,1092,4698,5742,,4,113,6636,,,,H6665-3167-2194,Medium,Medium,70,164,705,861,1620,3840,3532,3566,468||||,1092||||,4698||||,5742||||,12000||||,1620||||,3840||||,3532||||,3566||||,12558||||,2,3,372,796,0,0,0,0
1,24,334,18996,DRC-21/HCG10/SA1/EDU/NGO/18996,3252,12 Months,8/31/2022 12:00:00 AM,899999.47,238,117,6795,7016,,4,113,6637,,,,G174105871,Medium,Medium,36,17,1020,1052,339,158,10791,11141,0||0|238|,0||0|117|,2799||3996|0|,2891||4125|0|,5690||8121|355|,0||0|339|,0||0|158|,3996||6795|0|,4125||7016|0|,8121||13811|497|,30,11,257,136,0,0,0,0
1,24,334,19198,DRC-21/HCG10/SA1/FSEC/INGO/19198,3192,14 Months,10/31/2022 12:00:00 AM,1000000,1847,2040,2818,3015,,4,113,6603,,,,G834765232,Medium,Medium,277,306,423,452,1671,2354,3284,3118,185||831|831|,204||918|918|,282||1268|1268|,301||1357|1357|,972||4374|4374|,68||1339|264|,96||1886|372|,134||2631|519|,127||2498|493|,425||8354|1648|,161,39,420,59,0,0,0,0
1,24,334,18706,DRC-21/HCG10/SA1/FSEC/NGO/18706,3251,12 Months,8/26/2022 12:00:00 AM,700000,840,1960,6300,7700,,4,113,6636,,,,G926242715,Medium,Medium,24,96,165,205,956,1844,6659,7874,218||336|286|,510||784|666|,1638||2520|2142|,2002||3080|2618|,4368||6720|5712|,183||495|278|,367||824|653|,1331||3130|2198|,1575||3700|2599|,3456||8149|5728|,20,82,23,191,84000,51240,3024,2774
1,24,334,18830,DRC-21/HCG10/SA1/NFI/NGO/18830,3251,12 Months,8/26/2022 12:00:00 AM,750000,400,1600,3600,4400,,4,113,6636,,,,G367297567,Medium,Medium,92,338,472,598,319,1681,5009,5966,240|||160|,960|||640|,2160|||1440|,2640|||1760|,6000|||4000|,220|||99|,980|||701|,2790|||2219|,3527|||2439|,7517|||5458|,50,190,16,389,0,0,0,0
1,24,334,19115,DRC-21/HCG10/SA1/WaSH/NGO/19115,3239,9 Months,6/14/2022 12:00:00 AM,400000,3003,3727,4535,3868,,4,113,6624,,,,G719656819,Medium,Medium,874,780,395,220,1882,2317,2243,2673,792||1551|660|,1073||1945|709|,1104||2599|832|,1143||1895|830|,4112||7990|3031|,567||1012|303|,678||1250|389|,896||989|358|,932||1217|524|,3073||4468|1574|,683,497,384,81,52000,53040,2421,652
1,24,334,19162,DRC-21/HCG10/SA1/WaSH/NGO/19162,3249,12 Months,8/31/2022 12:00:00 AM,700000,8960,13440,9706,14560,,4,113,6634,,,,G854871160,Medium,Medium,1344,2016,1456,2184,8960,13440,9706,14560,|3584|2240|3136|,|5376|3360|4704|,|3882|2427|3397|,|5824|3640|5096|,|18666|11667|16333|,|3584|2240|3136|,|5376|3360|4704|,|3882|2427|3397|,|5824|3640|5096|,|18666|11667|16333|,1042,557,538,1707,0,0,0,0
1,24,440,23976,DRC-22/HCG10/RA3/NFI/NGO/23976,3274,"8 Months, 1 Days",7/21/2023 12:00:00 AM,699966.37,10467,14151,2583,2799,,4,113,6659,,,,H5336-9781-4549,Medium,Medium,1570,2123,387,420,10467,14153,2583,2805,10467||||,14151||||,2583||||,2799||||,30000||||,10467||||,14153||||,2583||||,2805||||,30008||||,1457,1374,253,60,0,0,0,0
1,24,410,22303,DRC-22/HCG10/SA1/NFI/NGO/22303,3435,9 Months,6/14/2023 12:00:00 AM,624995.14,4600,4601,6352,6353,,4,113,7257,,,,H7296-8239-7214,Medium,Medium,690,690,952,953,4481,5302,6385,6378,4600||||,4601||||,6352||||,6353||||,21906||||,4481||||,5302||||,6385||||,6378||||,22546||||,132,62,520,907,0,0,0,0
1,24,410,22315,DRC-22/HCG10/SA1/NFI/NGO/22315,3452,12 Months,9/14/2023 12:00:00 AM,600000,4412,6001,2824,4413,,4,113,7275,,,,H3695-8270-8415,High,Medium,250,160,340,250,4004,9458,2560,6962,3309||529|574|,4500||721|780|,2118||339|367|,3310||552|551|,13237||2141|2272|,3080||230|694|,7594||276|1588|,1969||147|444|,5590||203|1169|,18233||856|3895|,134,130,249,48,0,0,0,0
1,24,410,22380,DRC-22/HCG10/SA1/WaSH/NGO/22380,3239,10 Months,7/15/2023 12:00:00 AM,375000,6656,7819,4244,6281,,4,113,6624,,,,H5413-6902-2321,Medium,Medium,1120,1581,456,593,6716,7819,4244,6281,3026|428|502|2700|,2756|512|648|3903|,2124|408|508|1204|,2673|724|1482|1402|,10579|2072|3140|9209|,3026|428|502|2760|,2756|512|648|3903|,2124|408|508|1204|,2073|724|1482|2002|,9979|2072|3140|9869|,446,200,45,68,26250,9450,1500,136
1,83,476,25415,CBPF-VEN-23-S-INGO-25415,4570,14 Months,9/30/2024 12:00:00 AM,695188.2,875,2848,643,886,,4,77,9274,7,5,1,H3659-2637-4308,Low,Low,44,350,24,50,145,177,173,246,0|0|0|875|0,0|0|0|2848|0,0|0|0|643|0,0|0|0|886|0,0|0|0|5252|0,|||145|0,|||177|0,|||173|0,|||246|0,|||741|0,7,309,1,21,111230,44492,840,792
1,83,508,26973,CBPF-VEN-23-S-INGO-26973,4229,12 Months,1/31/2025 12:00:00 AM,600000.45,1994,4652,280,420,,4,77,7859,8,6,3,H6179-6663-5773,Low,Low,60,140,8,13,235,654,12,25,0|0|0|1994|0,0|0|0|4652|0,0|0|0|280|0,0|0|0|420|0,0|0|0|7346|0,|||235|,|||654|,|||12|,|||25|,|||926|,18,29,5,6,0,0,0,0
1,83,508,26988,CBPF-VEN-23-S-NGO-26988,4561,12 Months,1/14/2025 12:00:00 AM,302312.45,146,2152,95,1004,,4,77,9265,9,5,1,H1418-5341-3316,High,High,2,23,1,12,0,0,0,0,0|0|0|0|146,0|0|0|0|2152,0|0|0|0|95,0|0|0|0|1004,0|0|0|0|3397,||||0,||||0,||||0,||||0,||||0,1,15,0,3,0,0,0,0
